228,77,128,1439003,1721541,2573211,Non-ABO incompat w acute hemolytic transfs react sequela,Animation,Ranma ½: Big Trouble in Nekonron China (Ranma ½: Chûgoku Nekonron daikessen! Okite yaburi no gekitô hen),6/14/2017
229,69,304,9725556,3147945,3783392,Oth disrd of amniotic fluid and membrns unsp tri fetus 3,Drama,Country Girl The,6/9/2009
230,59,282,6334709,2996753,7125265,Nondisp commnt suprcndl fx w/o intrcndl fx r humerus init,Western,Man of the West,1/15/2020
231,92,13,7364022,6780778,4414564,Displ pilon fx l tibia subs for opn fx type I/2 w nonunion,Comedy,Cousin cousine,1/10/2013
232,7,383,8844982,6976651,4631386,Poisoning by stimulant laxatives self-harm init,Drama,Journey Into Fear,7/19/2011
233,24,495,6947207,8339245,6782590,Retrolental fibroplasia bilateral,Drama,Perfect,9/18/2016
234,89,325,5413859,5441188,2546672,Poisoning by unspecified psychodysleptics assault sequela,(no genres listed),Musikanten,1/4/2017
235,12,82,8926055,7266829,9604410,Contusion of lung unilateral initial encounter,Action,Graveyard of Honor (Shin jingi no hakaba),4/26/2018
236,51,456,5156235,610702,5828926,Displacmnt of cardiac and vascular devices and implnt subs,Action,Stalingrad,5/7/2007
237,45,361,2592559,9256727,104003,Nystagmus and other irregular eye movements,Drama,Stalingrad,4/16/2002
238,29,142,4160937,2303866,4406822,Disp fx of body of scapula right shoulder sequela,Horror,Flicker,12/15/2012
239,40,98,4682089,76785,9161580,Unsp opn wnd abd wall right low q w/o penet perit cav init,Documentary,Freeheld,7/21/2011
240,30,237,4957390,2688052,2756588,Pnctr w/o fb of unsp external genital organs male init,Comedy,The Vixen,12/25/2003
241,24,356,5853144,46073,576131,Subluxation of other parts of unspecified shoulder girdle,Comedy,Shall We Dance?,11/18/2002
242,64,5,4193952,9523823,7662428,Driver of 3-whl mv inj in nonclsn trnsp acc nontraf init,Drama,Three Wise Men (Kolme viisasta miestä),10/7/2005
243,98,443,1377586,8869074,6578392,Inj oth blood vessels at ank/ft level right leg subs,Drama,Dying of the Light,1/3/2012
244,32,205,8015461,5135171,2234397,Athscl type of bypass of the left leg w ulcer oth prt foot,Documentary,Shooting War,6/16/2003
245,97,437,5068202,7444078,4529610,Other specified bursopathies right hip,Comedy,The Bloody Olive,3/10/2018
246,79,164,741103,6515473,9730441,Nondisp fx of 5th metatarsal bone l ft 7thG,Comedy,First Time The,6/8/2014
247,98,148,2047676,1603816,7700681,Other meniscus derangements other lateral meniscus,Crime,Thick as Thieves,1/12/2001
248,37,87,5308369,1805519,3383840,Burn of unspecified eyelid and periocular area,Comedy,Law of Desire (Ley del deseo La),2/22/2003
249,97,375,5381451,4024805,1112468,Traum subrac hem w LOC w death d/t brain inj bf consc sqla,Drama,Passionate Friends The (a.k.a. One Woman's Story),6/28/2017
250,56,376,3689039,232592,3943285,Posterior sublux of proximal end of tibia l knee sequela,Animation,Lavatory Lovestory (Ubornaya istoriya - lyubovnaya istoriya),4/29/2003
251,65,187,2325180,1288899,1174389,Starvation,Comedy,Cube of Sugar A (Ye Habe Ghand),1/4/2014
252,73,138,1583811,4894982,2403799,Subluxation of MCP joint of left little finger init,Documentary,Godspeed You! Black Emperor,9/24/2019
253,28,23,6788302,8625628,8305350,Alcohol use unsp with unspecified alcohol-induced disorder,Drama,Inherit the Wind,5/2/2017
254,70,151,8843386,7402040,9900308,Nondisplaced unsp fracture of unsp great toe init,Drama,How Stella Got Her Groove Back,1/13/2011
255,69,497,8367958,7565484,1364229,Webbed fingers left hand,Comedy,Drogówka,3/8/2008
256,70,25,5361025,1149422,3451059,Nondisp fx of body of scapula l shldr 7thP,Documentary,Uncounted: The New Math of American Elections,8/30/2009
257,3,335,1086113,6110950,1534738,Alcohol use unspecified with alcohol-induced sleep disorder,Action,The Brides of Fu Manchu,8/13/2002
258,80,99,3188153,3717772,8874995,Nondisp fx of base of 2nd MC bone. l hand 7thD,Drama,Wilby Wonderful,7/17/2005
259,51,461,547949,7725897,7217467,Schistosomiasis due to Schistosoma mansoni,Drama,Harvest,1/23/2008
260,96,164,6000535,2614722,7913848,Chloasma of left lower eyelid and periocular area,Comedy,Walk All Over Me,7/22/2013
261,6,87,6253575,3460728,317305,Cystostomy status,Comedy,Skenbart: En film om tåg,11/30/2015
262,57,471,470461,5979993,3225758,Unsp slipped upper femoral epiphysis left hip,Comedy,Family Plot,8/17/2020
263,14,389,3850793,7303970,6576837,Unspecified adult maltreatment suspected initial encounter,Comedy,Bread and Tulips (Pane e tulipani),3/19/2019
264,12,203,6417057,7133812,4449334,Poisoning by pyrazolone derivatives accidental init,Drama,Den sommeren jeg fylte 15,12/24/2009
265,64,313,8578385,1222609,4551833,Stress fracture oth site subs for fx w routn heal,Comedy,Dish & the Spoon The,4/25/2011
266,53,491,8525558,4345310,3766997,Poisoning by unsp nonopi analgs/antipyr/antirheu acc init,Comedy,Le Donk & Scor-zay-zee,1/1/2010
267,55,273,4973288,2857855,5951612,Posterior dislocation of left hip sequela,Horror,Blacula,1/19/2010
268,62,10,5462037,2658820,7519633,Spondyloepiphyseal dysplasia,Drama,Vesna va veloce,6/19/2008
269,67,231,7317885,9538157,1498471,Nondisp fx of olecran pro w intartic extension of unsp ulna,Documentary,Double Play: James Benning and Richard Linklater,7/18/2017
270,19,367,8717491,7909719,823139,Periprosth osteolys of internal prosth r knee jt sequela,Children,Diary of a Wimpy Kid,12/21/2000
271,58,450,7735515,9319642,6876913,Poisoning by tricyclic antidepressants self-harm init,Drama,Hunter The,4/13/2010
272,22,285,4470059,9141474,7851136,Oth disrd of amniotic fluid and membrns unsp tri fetus 5,Documentary,Free The Mind,4/14/2011
273,82,453,2595134,7050919,7360244,Laceration without foreign body of unspecified buttock,Horror,Halloween,1/5/2020
274,45,234,5228796,3617187,8708931,Corrosion of unspecified degree of buttock,Thriller,Boarding Gate,12/24/2013
275,48,29,4264211,2186499,6378338,Osteonecrosis due to drugs left shoulder,Drama,Hucksters The,5/20/2017
276,99,224,5702321,9157458,3922605,Post disp fx of sternal end l clavicle 7thD,Adventure,Perils of Gwendoline in the Land of the Yik Yak The,4/14/2016
277,29,363,9974899,3984411,1661138,Displaced Maisonneuve's fracture of unsp leg init,Drama,Despair,8/18/2011
278,77,63,6335416,1784413,6227656,Unspecified sprain of right wrist subsequent encounter,Comedy,Eat Drink Man Woman (Yin shi nan nu),5/28/2014
279,81,320,6112488,8470291,7437954,Plantar wart,Comedy,Papa's Delicate Condition,6/12/2015
280,59,287,2264256,878523,9821941,Type O blood,Drama,Alexandria... Why? (Iskanderija... lih?),9/4/2002
281,46,123,8046124,8036736,6521197,Nondisp seg fx shaft of l tibia 7thQ,Crime,Good Thief The,5/17/2013
282,26,37,3581891,3474691,3192935,Meralgia paresthetica left lower limb,Action,Last Man Standing,6/3/2019
283,65,116,859964,5610368,8295006,Arthropathy following intestinal bypass unspecified hand,Drama,Infection (Kansen),12/24/2009
284,73,126,5956721,7494488,5369940,Other sprain of right index finger subsequent encounter,Comedy,Bed & Board (Domicile conjugal),5/2/2020
285,91,218,7525480,2952507,5089774,Medial subluxation of left ulnohumeral joint subs encntr,Drama,Fat Girl (À ma soeur!),5/13/2010
286,59,364,3861390,38864,9011991,Sltr-haris Type II physl fx low end unsp tibia 7thD,Crime,Chained for Life,12/11/2010
287,21,478,7547420,7342029,8644216,Unsp acute reaction to foreign sub acc left dur proc subs,Comedy,Big Trouble,10/25/2004
288,52,2,1963954,6900088,8770425,Fibrous dysplasia (monostotic) right lower leg,Thriller,Drum,7/21/2005
289,87,168,9300446,3143530,160992,Oth noninfective disorders of lymphatic vessels and nodes,Action,Transformers: Revenge of the Fallen,1/3/2009
290,32,225,2844933,4739022,9725458,Merkel cell carcinoma of eyelid including canthus,Horror,Black Sunday (La maschera del demonio),9/5/2017
291,57,420,6940284,2880113,2011921,Other specified disorders of external ear,Adventure,Little Indian Big City (Un indien dans la ville),12/27/2010
292,93,122,3824193,8530102,6961083,Corrosion of third degree of upper back initial encounter,Action,Futurama: Bender's Game,12/29/2016
293,46,368,8551804,7971635,9673618,Drusen of optic disc unspecified eye,Crime,Giallo,9/14/2010
294,53,482,917157,5859988,9690465,Anaphylactic reaction due to admin blood/products sequela,Drama,Patriotism (Yûkoku),1/24/2006
295,9,384,511905,7957903,6724147,Poisoning by beta-adrenoreceptor antagonists assault,Animation,Summer Days With Coo,4/10/2002
296,92,125,3066946,2454330,1902946,Oth injury of deep palmar arch of right hand sequela,Drama,City Hall,11/23/2017
297,89,33,3551806,4355885,809751,Angular blepharoconjunctivitis,Drama,First Grader The,12/29/2011
298,19,106,782897,9069624,5761049,Nondisp fx of neck of left talus subs for fx w delay heal,Adventure,Johnny English Reborn,3/8/2007
299,86,462,3438961,6760304,9202657,Poisoning by vitamins undetermined initial encounter,Adventure,Bingo,11/3/2001
300,5,187,1345343,4456251,2702814,Open bite right knee subsequent encounter,Drama,Killing Me Softly,10/18/2012
301,29,421,4038871,7141023,5860148,Displ seg fx shaft of rad unsp arm 7thE,Horror,The Bone Snatcher,7/19/2009
302,66,116,706130,1299121,2903037,Insect bite (nonvenomous) of left back wall of thorax,Drama,Tango,6/29/2009
303,70,333,2166178,3461686,2631858,Cortical age-related cataract,Crime,Blue Collar,4/21/2012
304,73,1,5977744,9356513,5177266,Type 1 diab with severe nonp rtnop without mclr edema l eye,Adventure,20000 Leagues Under the Sea,6/1/2019
305,32,340,4221184,1721739,840274,Idiopathic aseptic necrosis of unspecified radius,Drama,Nostalghia,12/28/2002
306,29,3,2448917,4807204,9659108,Regular astigmatism unspecified eye,Comedy,Big Ass Spider!,2/19/2014
307,51,97,3218833,5399523,1965959,Displ oth extrartic fx l calcaneus subs for fx w routn heal,Adventure,Doc Savage: The Man of Bronze,12/6/2007
308,9,316,5728195,2821309,1845323,Systemic sclerosis with lung involvement,Comedy,Great McGinty The,8/27/2019
309,88,125,4020139,2725264,7610985,Oth nondisp fx of lower end of unsp humerus init,Drama,Coming Home,2/16/2020
310,50,245,7340567,6518801,3954701,Nondisp fx of med phalanx of r idx fngr 7thG,Comedy,Demonic Toys,7/18/2012
311,42,107,2376915,5958154,2604993,Leakage of internal prosth dev/grft init,Drama,Man Who Captured Eichmann The,4/4/2005
312,89,159,7851860,107605,5761396,Neoplasm of uncertain behavior unspecified,Adventure,Chipmunk Adventure The,5/22/2017
313,86,251,9782417,6369789,2236681,Stress fracture left hand sequela,Action,Trial of Billy Jack The,6/8/2013
314,46,132,6080268,3919927,6749045,Chronic viral hepatitis C,Action,3:10 to Yuma,7/21/2019
315,23,261,5658036,2077480,5302958,Unspecified disorder of eye and adnexa,Comedy,Drowning Mona,10/1/2002
316,94,337,7302690,7699725,6398739,Poisoning by oth drug/meds/biol subst undetermined,Drama,Small Circle of Friends A,7/21/2001
317,26,182,8564490,211418,5149652,Car passenger injured in collision w van nontraf init,Action,French Kiss,2/25/2014
318,30,216,3809291,495214,7121012,Other sprain of right middle finger initial encounter,Comedy,Road to Utopia,10/25/2016
319,14,468,8821540,9144672,8803217,Osteonecrosis due to previous trauma of left radius,Thriller,Consenting Adults,7/6/2018
320,8,408,7375609,1282572,2366562,Open wound of thorax,Documentary,Unraveled,4/19/2006
321,60,123,9923968,9850976,1276559,Acute hematogenous osteomyelitis other sites,Comedy,French Fried Vacation 2 (Les bronzés font du ski),6/15/2016
322,11,351,2263384,6090370,7293845,Unspecified injury of splenic vein sequela,Comedy,On Our Merry Way,7/16/2020
323,41,203,2072834,4744301,3803199,Laceration of bronchus unilateral,Drama,Lone Star,7/28/2003
324,100,466,5810270,9338434,3204366,Other respiratory tuberculosis,Documentary,New Scenes from America,7/27/2009
325,68,266,6734335,2488336,9261524,Disp fx of med wall of r acetab subs for fx w routn heal,Documentary,Most Hated Family in America The,10/31/2003
326,6,289,3891606,4970892,2434795,Frostbite with tissue necrosis of unspecified sites sequela,Action,Superheroes,6/30/2003
327,88,207,5817145,5644840,5803200,Chondrolysis unspecified hip,Action,Dobermann,12/30/2005
328,19,32,2035892,9143323,1720158,Age-rel osteopor w crnt path fx unsp femr 7thD,Documentary,Neil Young Journeys,7/28/2014
329,44,156,908191,8786342,7920359,Struck by other mammals initial encounter,Drama,Interrogation The (Kuulustelu),7/19/2004
330,40,363,4671761,8576722,5624505,Atelectasis,Drama,Jude the Obscure,8/12/2009
331,58,319,1338276,1010661,2338708,Other superficial bite of unspecified thigh,Documentary,Hated,9/24/2020
332,84,134,5423496,8885638,3665955,Adverse effect of unspecified psychodysleptics sequela,Drama,Bogowie,5/6/2011
333,39,462,4056618,7467433,4614772,Nondisp fx of lateral malleolus of unsp fibula 7thM,Adventure,Cobra Woman,12/24/2009
334,29,377,9786493,2762910,1142159,Leakage of umbrella device sequela,Horror,Day of the Dead,5/16/2014
335,20,234,4282244,4031944,1520397,Laceration with foreign body right foot sequela,Children,Muppets Take Manhattan The,4/26/2018
336,74,447,1059983,7221095,3406139,Toxic effect of organic solvents self-harm sequela,Comedy,They Bite,1/24/2017
337,20,183,7617407,5259901,7063644,Other ossification of muscle unspecified shoulder,Comedy,April in Paris,10/6/2003
338,91,262,5429087,803432,5960024,Cystic meniscus posterior horn of medial meniscus,Action,Enter the Dragon,10/22/2001
339,64,58,563904,8039952,5702756,Bed confinement status,Crime,The Left Handed Gun,10/13/2007
340,72,432,4392887,1063300,688077,Crushing injury of skull subsequent encounter,Action,Score The,1/19/2008
341,68,413,6994421,5387149,8944805,Cocaine use unsp with unspecified cocaine-induced disorder,Drama,Blue Chips,11/19/2003
342,63,84,9554627,9759520,6811944,Synovitis and tenosynovitis,Action,Born to Fight,12/30/2010
343,33,200,1368079,9644048,9234166,Chloasma of right lower eyelid and periocular area,Drama,Grand Isle,7/7/2014
344,16,248,4471058,3111410,1772245,Sinus barotrauma,Animation,Barnyard: The Original Party Animals,7/3/2006
345,63,350,6281755,3476787,3590542,Disp fx of lateral malleolus of l fibula 7thB,Comedy,HealtH,4/28/2006
346,98,474,5567218,8302190,9265585,Contusion of unsp middle finger w/o damage to nail sequela,Action,Last Stand The,2/6/2012
347,12,483,1919383,9492017,8656125,Retrograde ejaculation,Documentary,Lake of Fire,2/15/2008
348,64,93,2872608,4929989,379027,Unsp injury of branches of celiac and mesenteric artery,Drama,Diabolique,11/15/2014
349,30,28,9973140,9191577,2834572,Unspecified superficial injury of left forearm init encntr,Comedy,Stationmaster Is on Fire - The Movie That Is! The (Stinsen brinner... filmen alltså),4/19/2007
350,27,308,5301310,9631941,4920785,Foliclar lymph grade III unsp extrnod and solid org sites,Comedy,Strawberry Blonde The,3/7/2020
351,68,277,577342,4679031,6494475,Malignant neoplasm of left epididymis,Drama,Snake of June A (Rokugatsu no hebi),8/18/2004
352,17,46,501252,907864,2288975,Other derangements of patella,Animation,Johnny Express,3/24/2019
353,66,31,9896198,6027334,5414902,Contact w mining and earth-drilling machinery subs encntr,Comedy,Monitors The,5/3/2008
354,98,324,3667723,9548371,8309524,Oth incomplete lesion at T2-T6 sequela,Horror,Daylight,2/22/2016
355,33,289,2232123,1370107,8108061,Burn third degree of shldr/up lmb except wrs/hnd unsp site,Adventure,Jack-Jack Attack,10/16/2018
356,59,371,104265,5569909,680912,Corros unsp deg mult left fingers (nail) inc thumb subs,Drama,Thirty Seconds Over Tokyo,2/9/2015
357,50,113,443839,7056128,292553,Unspecified sprain of unspecified finger,Mystery,Woman in White The,5/8/2005
358,39,66,1781880,9849205,6047893,Adhes due to fb acc left in body fol remov cath/pack subs,Drama,Secret Reunion (Ui-hyeong-je),9/11/2013
359,86,55,6795410,1975491,5867551,Atheroembolism of left lower extremity,Mystery,Dangerous Corner,1/19/2019
360,100,434,2430879,5395818,7364910,Puncture wound without foreign body of left hand,Action,Thor: The Dark World,12/15/2013
361,49,163,7875547,6559233,323942,Laceration of superior mesenteric vein sequela,Comedy,My Demon Lover,4/12/2012
362,99,254,3771574,1261166,2947475,Inj right innominate or subclavian vein subs encntr,Comedy,Aloha Summer,3/21/2003
363,57,79,205768,1732005,4638237,Intentional self-harm by crashing of motor vehicle,Comedy,Männerherzen... und die ganz ganz große Liebe,11/25/2013
364,30,368,3058258,4731740,2540533,Hemorrhagic disorder due to circulating anticoagulants,Action,SIS,1/25/2003
365,83,475,7904877,6265180,4396075,Neurotrophic keratoconjunctivitis unspecified eye,Comedy,Wild Gals Of The Naked West,9/8/2010
366,59,374,659868,7093523,6879696,Sltr-haris Type III physl fx lower end ulna left arm sqla,Comedy,Trainspotting,3/12/2010
367,97,343,5350599,3555397,8766374,Adverse effect of unspecified psychodysleptics subs encntr,Adventure,Little Brother Big Trouble: A Christmas Adventure (Niko 2: Lentäjäveljekset),6/29/2006
368,69,473,3864708,4195943,4019278,Other specified injuries of left ankle subsequent encounter,Drama,Acla The Descent into Floristella (La discesa di Aclà a Floristella),5/29/2008
369,61,396,6081088,594078,4004903,Poisoning by MAO inhib antidepressants accidental subs,Drama,Leopard Man The,12/17/2000
370,19,328,5020585,7639556,8815380,Ant disp fx of sternal end r clavicle 7thG,Comedy,Romance in Manhattan,8/31/2014
371,18,288,6113035,7183299,8474576,Chronic emblsm and thombos of superfic veins of l up extrem,Drama,Terrible Kids (Enfants terribles Les) (Strange Ones The),11/12/2018
372,67,482,7283439,1350816,6176255,Incisional hernia with obstruction without gangrene,Comedy,Doctor Takes a Wife The,8/4/2016
373,27,398,3125136,3892252,7770886,Contusion of transverse colon sequela,Action,Sudden Death,3/12/2013
374,76,332,6940763,6906491,1915846,Drug-induced chronic gout right hip,Drama,Intersection,8/10/2016
375,90,347,6557288,6992787,8511193,Septic pulmonary embolism without acute cor pulmonale,Drama,Education An,3/24/2007
376,13,110,2573204,1784774,8974307,Nondisp seg fx shaft of unsp femr 7thQ,Drama,Wild in the Country,6/24/2017
377,87,372,1617584,5068908,6452780,Superficial foreign body left hip,Action,Hit List The,12/12/2005
378,13,40,1244554,2319491,3420281,Prem separtn of placenta w afibrinogenemia second trimester,Action,Transformers: Dark of the Moon,7/1/2005
379,41,269,2868044,2657397,1189950,Papyraceous fetus first trimester fetus 4,Action,Man from Nowhere The (Ajeossi),8/8/2005
380,35,474,5979466,3626292,5203940,Poisoning by pyrazolone derivatives assault init encntr,Comedy,She's Having a Baby,7/15/2018
381,21,455,287006,7085908,4071115,Nondisp fx of med malleolus of r tibia 7thD,Drama,Miracle on 34th Street,8/11/2014
382,97,485,3650881,8223543,4909223,Abn cytolog findings in specmn from oth dgstv org/abd cav,Action,Carman: The Champion,12/25/2015
383,8,21,6231350,5846343,8390224,Subluxation of unsp parts of unspecified shoulder girdle,Comedy,Feuer Eis & Dosenbier,7/17/2009
384,91,316,6063087,4793947,945649,Stressful work schedule,Drama,Ploy,3/7/2003
385,82,175,1713863,7683573,3331497,Breakdown (mechanical) of intraocular lens,Thriller,Dead Calm,7/2/2005
386,82,364,6890312,4284224,3784005,Disp fx of neck of scapula r shldr subs for fx w nonunion,Comedy,Family Man The,2/26/2020
387,12,424,7815680,9627853,7389365,Traumatic compartment syndrome of left lower extremity init,Comedy,Cul-de-sac,12/27/2011
388,61,107,8361786,7607224,7992442,Activity american flag or touch football,Comedy,Tea with Mussolini,1/9/2018
389,31,157,9719171,5297608,5547687,Burn of second degree of unspecified foot sequela,Comedy,Fatal Instinct,11/22/2006
390,5,265,9904088,1906247,7793854,Oth stimulant use unsp with oth stimulant-induced disorder,Comedy,Midnight in Paris,9/18/2006
391,90,409,9320482,4843199,7416038,Puncture wound with foreign body right lower leg sequela,Action,Hercules in the Underworld,11/15/2007
392,25,273,8849667,7325819,3818286,Unspecified injury of portal vein,Drama,Enigma,5/12/2007
393,100,278,4253609,5084966,4881529,Newborn affected by surgical procedure on mother,Comedy,Sergeant Körmy and the South Pacific (Vääpeli Körmy ja etelän hetelmät),3/22/2016
394,90,439,2548383,3126372,814820,Unspecified superficial injury of right upper arm sequela,Drama,Back Street,7/19/2017
395,36,402,4674051,4243720,4047315,Bone marrow transplant rejection,Thriller,Gift The,3/14/2003
396,73,409,9675221,4291583,7788740,Part traum amp at lev betw knee and ankl unsp low leg sqla,Drama,So Evil So Young,3/7/2005
397,96,375,4777985,3327524,5008922,Other congenital malformations of face and neck,Action,Love Exposure,4/22/2016
398,90,154,389008,5458132,5098157,Laceration w fb of l idx fngr w damage to nail init,Comedy,Larry the Cable Guy: Health Inspector,9/12/2020
399,77,256,6262667,2233263,4983982,Underdosing of sulfonamides sequela,Comedy,Seven Beauties (Pasqualino Settebellezze),9/19/2013
400,95,148,1578167,6968615,2732083,Complete transverse atyp femoral fracture right leg init,Drama,On the Beach,8/31/2018
401,65,185,3250298,7140504,8709461,Unsp disp fx of surg neck of unsp humerus init for opn fx,Action,Dhoom,7/15/2019
402,11,405,4796732,1802423,1570907,Oth speech/lang deficits following oth ntrm intcrn hemor,Comedy,Footloose,8/9/2012
403,37,427,6978774,7471304,7870676,Displaced fracture of medial phalanx of left ring finger,Drama,House of Fools,2/13/2002
404,89,236,1477991,3237200,1543142,Food in esophagus causing compression of trachea init,Horror,Fourth Kind The,8/10/2016
405,4,17,8733675,5827606,4444755,Drown after fall into bathtub undetermined intent subs,Action,Midnight Run,4/21/2017
406,72,351,8078795,2788384,7248205,Anterior disloc of proximal end of tibia right knee init,Drama,Natural The,3/11/2019
407,23,482,735769,8088257,636518,Alcohol dependence with intoxication delirium,Drama,Fail Safe,7/11/2020
408,98,214,1655040,7816375,1182462,Other sprain of right thumb,Comedy,Farsan,10/4/2006
409,55,225,1827630,6788459,3143010,Adult osteomalacia due to malnutrition,Comedy,Smiles of a Summer Night (Sommarnattens leende),12/28/2017
410,25,288,6323962,2088696,4778978,Squamous cell carcinoma skin/ r ear and external auric canal,Comedy,Daddy and Them,9/20/2009
411,60,165,1029787,3379788,4382595,Inj extn musc/fasc/tend l mid finger at forarm lv sequela,Drama,Is Anybody There?,1/24/2017
412,54,182,2916989,7220378,2041213,Displ seg fx shaft of rad unsp arm 7thH,Action,Storm Warriors The (Fung wan II),3/12/2015
413,44,269,1715049,8812986,2306268,Athscl unsp type bypass of the right leg w ulcer of thigh,Drama,Mad Bastards,12/28/2013
414,56,304,8662856,6322560,7918955,Fx unsp tarsal bone(s) of right foot subs for fx w nonunion,Drama,Stephanie Daley,3/1/2015
415,7,289,1184341,3254038,7507495,Thromboembolism in pregnancy first trimester,Action,Troy,4/15/2015
416,69,16,9957459,2063144,8846975,Torus fx lower end of l humerus subs for fx w routn heal,Drama,Cold Trail (Köld slóð),1/28/2013
417,75,431,8644625,1852595,3698340,Other congenital deformities of hip,Comedy,Love Me Tonight,5/13/2014
418,97,357,6351594,1408043,2387180,Disorder of bone density and structure unspecified,Documentary,Let Fury Have the Hour,2/8/2015
419,57,414,1877173,7623420,9090161,Unspecified injury of superior mesenteric vein,Documentary,Never Make It Home,4/11/2001
420,86,432,7063502,8734902,7481757,Conjunctival pigmentations left eye,Action,Assault of the Sasquatch (Sasquatch Assault),6/24/2010
421,90,381,4322010,5266844,5728511,Acquired deformities of toe(s) unsp unspecified foot,Thriller,Camp Hell,3/27/2005
422,91,401,3623403,9526540,3120354,Disp fx of dist phalanx of l less toe(s) 7thK,Horror,Birds The,6/12/2016
423,78,367,5905080,6205291,4637454,Drowning and submersion due to canoe or kayak sinking init,Comedy,Love Parade The,3/28/2009
424,87,463,5297907,7995606,6778543,Spastic hemiplegia affecting unspecified side,Crime,Switchblade Sisters,7/30/2008
425,87,5,3801143,5723317,3762340,Fall jump or pushed from a high place undet intent init,Crime,Aura The (Aura El),5/10/2009
426,37,258,6897823,4182760,6521857,Nondisp artic fx head of r femr 7thE,Drama,Locke,6/26/2012
427,50,206,286641,2332080,931981,Oth meniscus derangements unsp lateral meniscus unsp knee,Thriller,Sliver,4/10/2010
428,8,458,1376810,2069005,1702428,Exposure to noise,Drama,Close,8/1/2008
429,66,158,3630257,9873913,7938445,Other color vision deficiencies,Drama,Among Us (Onder Ons),8/28/2020
430,27,155,180163,1007673,7270869,Injury of digital nerve of right little finger subs encntr,Action,Dragon Tiger Gate (Lung fu moon),10/22/2020
431,30,239,9882849,7331284,3633833,Unsp injury of superfic vn at shldr/up arm left arm subs,Documentary,Ballad of Ramblin' Jack The,12/20/2019
432,63,109,4120202,6305188,9059788,Other shellfish poisoning undetermined initial encounter,Comedy,Bingo Long Traveling All-Stars & Motor Kings The,4/25/2017
433,46,81,4312841,584885,8162131,Open bite of other finger w/o damage to nail init encntr,Drama,Night in Heaven A,5/29/2013
434,74,250,3300165,8087502,3119750,Disorders of muscle in diseases classified elsewhere hand,Drama,If I Want to Whistle I Whistle (Eu cand vreau sa fluier fluier),1/30/2013
435,79,270,2105373,5314331,9439037,Sublux of proximal interphaln joint of l idx fngr sequela,Adventure,Don Quixote,9/13/2015
436,55,73,1391742,938995,6936360,Tenonitis of right orbit,Comedy,Pleasure Seekers The,11/15/2011
437,53,55,6701228,9295211,8107217,Blister (nonthermal) unspecified great toe init encntr,Drama,Aviator's Wife The (La femme de l'aviateur),2/28/2007
438,28,52,9135926,9359719,5006814,Barton's fx unsp radius subs for opn fx type I/2 w malunion,Comedy,Scream,3/30/2020
439,4,101,9918883,2144780,1243854,Other specified injuries of unspecified lower leg,Drama,Cocktail,12/2/2014
440,20,433,4739597,5697344,8842904,Osteitis deformans of upper arm,Comedy,Made of Honor,8/25/2009
441,10,121,4419283,6531542,6855316,Pedl cyc driver injured in nonclsn trnsp acc nontraf subs,Fantasy,Brazil,10/23/2007
442,19,415,6986654,8268826,3255817,Underdosing of keratolyt/keratplst/hair trmt drug,Comedy,Lady Killer,5/15/2007
443,47,234,6972807,7550668,9585970,Posterior subluxation of left radial head,Drama,Benny Goodman Story The,4/30/2020
444,91,370,171760,4530739,8850956,Pressure ulcer of other site stage 2,Comedy,God is Great I'm Not (Dieu est grand je suis toute petite),9/6/2019
445,42,436,5537893,1031217,8532541,Oth fx second thor vertebra subs for fx w routn heal,Comedy,Looking for Palladin,10/23/2007
446,20,40,4615793,8603867,4228617,Pneumonia due to Hemophilus influenzae,Horror,Dracula: Prince of Darkness,6/12/2012
447,40,8,9072384,5166678,5343540,Pressure ulcer of head stage 2,(no genres listed),Slumber Party '57,10/5/2006
448,97,267,8867488,9862446,4684306,Encounter for oth genetic testing of female for pro mgmt,Drama,To the Shores of Tripoli,12/22/2016
449,39,252,7316701,5422467,1659865,Unsp injury of musc/tend anterior grp at lower leg level,Action,Alatriste,1/4/2001
450,67,325,8709859,5778786,2776636,Oth fx shaft of r ulna subs for opn fx type I/2 w malunion,Comedy,Soft Fruit,6/23/2011
451,47,429,3883173,3970323,6081897,Ped on sktbrd injured in collision w pedl cyc unsp subs,Drama,Page of Madness A (Kurutta ippêji),11/26/2010
452,42,98,4495490,8328822,4071294,Poisoning by adverse effect of and underdosing of methadone,Comedy,Saddest Music in the World The,2/12/2001
453,88,277,7994120,1998904,310244,Infantile and juvenile nuclear cataract right eye,Documentary,Bad Blood: A Cautionary Tale ,12/3/2013
454,45,124,5910271,5805428,3768893,Articular fracture of head of femur,Documentary,One Last Hug,1/13/2006
455,60,171,8094496,6671992,8483600,Traum hemor right cerebrum w LOC of 6-24 hrs subs,Action,Rookie The,8/24/2020
456,12,481,5709452,5350425,824313,Benign neoplasm of unspecified part of right eye,Sci-Fi,Omega Doom,1/5/2018
457,80,355,1160031,7117470,240599,Acute respiratory distress syndrome,Drama,Don't Deliver Us from Evil (Mais ne nous délivrez pas du mal),8/15/2017
458,76,499,412039,2433846,9109139,Unsp inj unsp blood vess at wrs/hnd lv of unsp arm sequela,Thriller,Laughing Woman The (Frightened Woman The) (Femina ridens),1/25/2017
459,60,169,4389250,2841799,6417325,Calculus of bile duct w acute and chronic cholecyst w/o obst,Drama,Women of the Night (Yoru no onnatachi),12/6/2013
